appid,name,developer,genres_steam,price,release_year,metacritic_score,total_recommendations,is_free,genre,country
11340,Larva Mortus,Desconocido,"Acción, Indie",4.99,2009,64,514,False,Acción,Desconocido
739000,Grobda Remix,C.U.M原创游戏,"Aventura, Casual, Indie",0.0,2017,0,700,False,Aventura,Desconocido
611320,Think To Die 3,FelGC.GamesDevelopment,"Casual, Indie, Estrategia",0.0,2017,0,0,False,Estrategia,Desconocido
840720,Sword Art Online: Lost Song,Artdink,Rol,19.99,2018,0,1716,False,Acción,Japón
340770,Death Goat,Terminal Press,"Acción, Casual, Indie",0.0,2016,0,127,False,Acción,Desconocido
238960,Path of Exile,Grinding Gear Games,"Acción, Aventura, Indie, Multijugador masivo, Rol, Free to Play",0.0,2013,86,1031,True,Acción,Nueva Zelanda
1392780,The Companion,David Fazzio,"Aventura, Casual, Indie",8.19,2021,0,0,False,Aventura,Estados Unidos
470740,Demolish & Build 2017,Noble Muffins,Simuladores,1.99,2016,0,291,False,Simulación,Desconocido
306410,Crystals of Time,RVL Games,"Casual, Indie",6.89,2014,0,224,False,Acción,Desconocido
277470,The Book of Legends,Aldorlea Games,"Aventura, Indie, Rol",9.75,2014,0,138,False,Aventura,Desconocido
464440,Annie Amber,Pantumaca Barcelona,"Aventura, Casual, Indie",2.39,2016,0,0,False,Aventura,España
284890,Left in the Dark: No One on Board,Moonrise Interactive,"Aventura, Casual",2.95,2014,0,470,False,Aventura,Desconocido
345130,Dark Matter,Desconocido,"Acción, Casual, Indie",4.99,2015,0,0,False,Acción,Desconocido
1000410,WRATH: Aeon of Ruin,KillPixel Games,Acción,24.99,2024,72,1899,False,Acción,Desconocido
688200,Cassandra's Fabulous Foray,Arcani Interactive,"Casual, Indie",0.79,2018,0,0,False,Acción,Desconocido
208110,Myst V: End of Ages,Cyan Worlds Inc,"Aventura, Casual",9.75,2012,80,241,False,Aventura,Estados Unidos
35140,Batman: Arkham Asylum Game of the Year Edition,Rocksteady Studios,"Acción, Aventura",2.99,2010,91,57894,False,Acción,Estados Unidos
405720,Perfect Universe - Play with Gravity,Will Sykes Games,"Acción, Indie",9.99,2016,0,0,False,Acción,Desconocido
506730,Dinosaur Forest,Racing Bros,"Acción, Indie",0.99,2017,0,693,False,Acción,Desconocido
357330,Space Beast Terror Fright,nornware AB,"Acción, Indie",14.99,2022,0,1235,False,Acción,Suecia
402750,Giant Machines 2017,Code Horizon,"Indie, Simuladores",19.99,2016,0,454,False,Simulación,Desconocido
202410,Scoregasm,RC Knight,"Acción, Indie",4.99,2012,0,0,False,Acción,Desconocido
314730,World Creator 1,Stefan Kraus,Utilidades,28.99,2014,0,0,False,Acción,Austria
685340,Delivery from the Pain:Survival / 末日方舟:生存,HuaYiTianXin,"Acción, Aventura, Indie, Rol, Simuladores, Estrategia",7.79,2019,0,811,False,Acción,China
1083870,CountryBalls Heroes,Innominate Games,Estrategia,2.49,2021,0,393,False,Estrategia,Desconocido
233450,Prison Architect,Introversion Software,"Indie, Simuladores, Estrategia",24.99,2015,83,59486,False,Estrategia,Reino Unido
973580,Sniper Ghost Warrior Contracts,CI Games,Acción,29.99,2019,71,10584,False,Acción,Suecia
607050,Wargroove,Chucklefish,"Indie, Estrategia",16.99,2019,82,3984,False,Estrategia,Reino Unido
1255040,¡Aprendamos Coreano! Hangul,Dr. Cyril Splutterworth,Indie,4.99,2020,0,0,False,Acción,Desconocido
698500,Guppy,ninjadodogames,"Casual, Indie, Simuladores",2.99,2017,0,0,False,Simulación,Desconocido
713010,WARIUM,ELF,"Casual, Indie, Estrategia, Acceso anticipado",0.79,2018,0,0,False,Estrategia,Desconocido
595440,CPU Invaders,Microblast Games,"Casual, Indie",29.99,2017,0,498,False,Acción,Desconocido
991560,ONE PUNCH MAN: A HERO NOBODY KNOWS,Spike Chunsoft Co. Ltd.,Acción,4.99,2020,0,1626,False,Acción,Japón
496890,Replica,Somi,"Aventura, Indie",2.99,2016,0,2941,False,Aventura,Corea del Sur
307690,Sleeping Dogs: Definitive Edition,United Front Games,"Acción, Aventura, Carreras",19.99,2014,0,66309,False,Acción,Canadá
420060,Candle,Teku Studios,"Aventura, Indie",0.99,2016,80,894,False,Aventura,Desconocido
258760,Scania Truck Driving Simulator,SCS Software,"Indie, Simuladores",9.99,2014,0,1443,False,Simulación,Polonia
474050,Candy Blast,White Rabbit Games,"Casual, Indie",0.49,2016,0,0,False,Acción,Desconocido
746360,Orblitz,Bryson MacDuff,Casual,0.99,2017,0,0,False,Acción,Desconocido
35070,Flora's Fruit Farm,Honeyslug,Casual,3.99,2009,0,154,False,Acción,Desconocido
546930,Machine Hunt,Racing Bros,"Acción, Indie",0.49,2017,0,529,False,Acción,Desconocido
445140,Smell Of Death,Alkame Games,"Acción, Indie",9.99,2016,0,0,False,Acción,España
1545350,Caribbean Jigsaw,Creobit,Casual,14.79,2021,0,0,False,Acción,Desconocido
2513240,Hero Tale,Weird Johnny Studio,"Indie, Rol, Estrategia",4.99,2024,0,400,False,Estrategia,Desconocido
498660,Mind Spheres,Microblast Games,"Casual, Indie, Deportes",4.99,2016,0,295,False,Deportes,Desconocido
1615100,The Last Stand Legacy Collection,Con Artist Games,"Acción, Aventura",9.75,2021,0,2404,False,Acción,Desconocido
353340,Dungeon Highway,Substantial,"Acción, Indie",3.99,2015,0,0,False,Acción,Desconocido
529500,ALONE? - VR,Deceptive Games Ltd.,"Acción, Aventura, Casual, Indie",2.95,2016,0,0,False,Aventura,Desconocido
407810,Hard Reset Redux,Flying Wild Hog,"Acción, Aventura",19.99,2016,73,1844,False,Acción,Desconocido
370510,Marble Mayhem: Fragile Ball,"Bimboosoft Co.,Ltd.","Casual, Indie",1.99,2015,0,910,False,Acción,Japón
384890,Hack Run ZERO,i273 LLC,"Aventura, Indie, Simuladores, Estrategia, Free to Play",0.0,2015,0,0,True,Estrategia,Desconocido
72400,Clones,Tomkorp Computer Solutions Inc.,"Aventura, Indie",1.59,2010,0,334,False,Aventura,Desconocido
2842860,COLLEGE SEX FEST 2024,Inturo Games Inc.,"Aventura, Casual, Indie, Rol, Simuladores",1.27,2024,0,302,False,Aventura,Desconocido
602490,Blood Bowl: Death Zone,Cyanide Studio,"Deportes, Estrategia",0.0,2019,0,118,False,Deportes,Canadá
501120,Clock Simulator,Kool2Play,"Indie, Simuladores",3.99,2016,0,440,False,Simulación,Desconocido
1239260,Barro F,SC Jogos,"Casual, Indie, Carreras",4.9,2020,0,2209,False,Aventura,Brasil
489240,Exile to Death,Aleksei Milchakov,"Acción, Aventura, Indie, Multijugador masivo, Rol, Acceso anticipado",0.49,2018,0,0,False,Acción,Rusia
594570,Total War: WARHAMMER II,CREATIVE ASSEMBLY,"Acción, Estrategia",59.99,2017,87,87694,False,Acción,Reino Unido
340470,You Are Not a Banana: Better Edition,Brian Cullen,"Aventura, Casual, Indie",0.99,2015,0,0,False,Aventura,Desconocido
368760,Playing History: Vikings,Serious Games Interactive,"Aventura, Indie, Rol",9.99,2015,0,0,False,Aventura,Bélgica
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,"Acción, Indie, Simuladores",0.99,2015,0,7208,False,Acción,Desconocido
1362430,Lairchitect,Sokpop Collective,"Indie, Estrategia",2.99,2020,0,0,False,Estrategia,Desconocido
448070,Red Risk,Microblast Games,"Acción, Casual, Indie, Estrategia",0.49,2016,0,340,False,Acción,Desconocido
521340,True or False,Vladimir Maslov,"Casual, Indie",4.99,2016,0,205,False,Acción,Rusia
354860,The Adventures of Tree,Dune Clockidy,"Aventura, Indie, Rol",5.89,2016,0,0,False,Aventura,Desconocido
458920,Carnival Games® VR,Cat Daddy Games,"Casual, Simuladores",19.99,2016,0,210,False,Simulación,Desconocido
348440,Quell Memento,Fallen Tree Games Ltd,Indie,3.99,2015,0,163,False,Acción,Desconocido
206230,Clan of Champions,ACQUIRE Corp.,Acción,1.99,2012,42,0,False,Acción,Japón
224820,Super House of Dead Ninjas,Megadev,"Acción, Indie",19.5,2013,79,1464,False,Acción,España
667360,Hooligan Vasja: Christmas,Trident Game Studio,"Acción, Casual, Indie",0.99,2017,0,0,False,Acción,Desconocido
385980,Scott in Space,Ragiva Games e.K.,"Acción, Aventura, Casual, Indie",0.0,2015,0,0,True,Aventura,Alemania
298820,Millennium 2 - Take Me Higher,Aldorlea Games,"Aventura, Casual, Indie, Rol",9.99,2014,0,0,False,Aventura,Desconocido
277490,Battle Group 2,Bane Games,"Acción, Indie, Estrategia",7.99,2014,0,254,False,Acción,Desconocido
253880,Earth 2150 Trilogy,Reality Pump Studios,Estrategia,9.75,2013,78,438,False,Estrategia,Rusia
582660,Black Desert,Pearl Abyss,"Acción, Aventura, Multijugador masivo, Rol, Estrategia",0.99,2017,80,61350,False,Acción,Corea del Sur
1283400,Steelrising,Spiders,"Acción, Aventura, Rol",4.99,2022,0,3922,False,Acción,Francia
294790,Haegemonia: The Solon Heritage,Digital Reality,"Acción, Indie, Estrategia",4.99,2014,0,0,False,Acción,España
599840,Planet RIX-13,9 Eyes Game Studio,"Aventura, Indie",2.99,2017,0,0,False,Aventura,Desconocido
806930,Castle Secrets: Between Day and Night,Komar Games,"Aventura, Casual, Indie, Rol",9.99,2018,0,0,False,Aventura,Desconocido
311860,Data Hacker: Initiation,New Reality Games,"Aventura, Indie, Rol, Simuladores",0.99,2014,0,133,False,Aventura,Desconocido
1988130,Chirality,有月工作室,"Casual, Rol",5.89,2024,0,0,False,Rpg,Japón
1525890,Death Park 2,Euphoria Games,"Acción, Aventura, Indie",4.99,2021,0,195,False,Acción,Desconocido
1129220,"BEARS, VODKA, BALALAIKA! 🐻",Rabotiagi games,"Acción, Aventura, Indie, Rol, Simuladores",1.99,2019,0,1680,False,Aventura,Desconocido
848090,BATTER BURST,TEAM_ETS,"Acción, Indie",2.39,2018,0,0,False,Acción,Rusia
715980,Eared Hero,Dwarven potion brew,"Aventura, Casual, Indie, Simuladores",1.99,2017,0,0,False,Aventura,Desconocido
607560,VRCURATOR,Lobaki,"Producción de audio, Utilidades",4.99,2017,0,0,False,Acción,Desconocido
573090,Stormworks: Build and Rescue,Geometa,Simuladores,24.5,2020,0,52007,False,Simulación,Desconocido
405180,123 Slaughter Me Street,Nate Sanders,"Acción, Indie",2.99,2015,0,214,False,Acción,Desconocido
1220170,Eville,VestGames,"Acción, Aventura, Casual, Indie, Rol, Estrategia",14.79,2022,0,424,False,Aventura,Desconocido
431810,Rencounter,SPVD,"Indie, Rol, Estrategia",5.89,2016,0,233,False,Estrategia,Desconocido
434570,Blood and Bacon,Big Corporation,"Acción, Aventura, Casual",0.99,2016,0,27594,False,Acción,Desconocido
232890,Stronghold Crusader 2,Firefly Studios,"Simuladores, Estrategia",29.99,2014,0,12331,False,Estrategia,Canadá
229970,Armada 2526 Gold Edition,Ntronium Games,"Indie, Estrategia",19.5,2013,66,0,False,Estrategia,Desconocido
1938090,Call of Duty®,Treyarch,Acción,0.0,2022,0,406307,False,Acción,Estados Unidos
514460,Cyberline Racing,MagicIndie,"Acción, Indie, Carreras",0.79,2017,0,276,False,Acción,Desconocido
321030,ONE DAY for Ched,Bs1 & Bslteam,"Acción, Indie",2.99,2014,0,0,False,Acción,Desconocido
257790,Riptide GP2,Vector Unit,"Acción, Indie, Carreras, Simuladores, Deportes",5.69,2014,0,420,False,Acción,Desconocido
308420,Ziggurat,Milkstone Studios,"Acción, Indie, Rol",14.99,2014,75,2818,False,Acción,Desconocido
396590,CMYW,Shane Berezowski,"Acción, Indie",3.99,2015,0,0,False,Acción,Desconocido
1566880,SWORD ART ONLINE Last Recollection,"AQURIA Co., Ltd.","Acción, Aventura, Rol",59.99,2023,0,437,False,Acción,Japón
2263920,Multiplayer Platform Golf,Robot Assembly,"Casual, Deportes",4.99,2024,0,286,False,Deportes,Desconocido
38400,Fallout: A Post Nuclear Role Playing Game,Interplay Inc.,Rol,9.99,2015,89,16011,False,Acción,Estados Unidos
863550,HITMAN™ 2,IO Interactive A/S,Acción,0.0,2018,82,31393,False,Acción,Dinamarca
705090,Trivia Vault: Super Heroes Trivia 2,Ripknot Systems,"Acción, Casual, Indie, Simuladores, Estrategia",13.79,2017,0,0,False,Estrategia,Desconocido
451920,Thorne - Death Merchants,Thorne Games,"Acción, Aventura, Indie, Rol, Estrategia",9.99,2016,0,216,False,Acción,Desconocido
1736360,Hentai Sakura 🌸🌊,BanzaiProject,"Aventura, Casual, Indie",1.19,2021,0,266,False,Aventura,Japón
899310,Iron Danger,Action Squad Studios,"Acción, Aventura, Indie, Estrategia",19.99,2020,0,528,False,Acción,Desconocido
554770,Heavily Armed,Figurehead Studios,"Violencia, Acción, Aventura, Rol",4.99,2017,0,0,False,Acción,Desconocido
15380,Heroes of Might & Magic V: Hammers of Fate,Nival,Estrategia,2.49,2008,66,368,False,Estrategia,China
499180,"Braid, Anniversary Edition","Thekla, Inc.","Acción, Aventura, Indie",3.9,2024,0,1571,False,Acción,Estados Unidos
375120,Super Star Path,DYA Games,"Acción, Aventura, Indie",4.99,2015,0,333,False,Acción,Desconocido
465190,Space Survival,UltraShock Gaming LLC,"Acción, Aventura, Indie",0.99,2016,0,103,False,Acción,Desconocido
254370,Aquanox Deep Descent,Digital Arrow,"Acción, Rol, Simuladores",29.99,2020,0,447,False,Acción,Desconocido
1290710,Shiro,Game Dynasty,"Acción, Aventura, Indie",0.76,2020,0,440,False,Acción,Desconocido
276240,My Vet Practice - In the Country,Independent Arts Software,"Casual, Simuladores",14.99,2014,0,0,False,Simulación,Desconocido
406150,Refunct,Dominique Grieshofer,"Aventura, Casual, Indie",2.99,2015,0,15945,False,Aventura,Austria
364970,CopperCube 5 Game Engine,Ambiera e.U.,"Animación y modelado, Diseño e ilustración, Educación, Formación en software, Utilidades",16.79,2015,0,0,False,Simulación,Desconocido
2937590,WYRMHALL: Brush and Banter,Leafy Games,"Casual, Indie",5.89,2025,0,152,False,Acción,Desconocido
214310,Adam's Venture Episode 3: Revelations,Vertigo Games,"Acción, Aventura, Indie",0.0,2012,0,0,False,Acción,Alemania
369370,Crossfire: Dungeons,Random Thoughts Entertainment,Estrategia,3.99,2015,0,0,False,Estrategia,Desconocido
465510,Sinful Eden,Dualhaze,"Casual, Indie, Rol",6.99,2016,0,0,False,Rpg,Desconocido
238370,Magicka 2,Pieces Interactive,"Acción, Aventura",14.99,2015,0,9362,False,Acción,Desconocido
315070,Blob From Space,JosPlays,"Casual, Indie",1.59,2020,0,0,False,Acción,Desconocido
255280,1954 Alcatraz,Daedalic Entertainment,"Aventura, Indie",9.99,2014,0,1404,False,Aventura,Alemania
225320,Tomb Raider III (1998),Core Design,"Acción, Aventura",6.99,2012,0,1302,False,Acción,Japón
1674820,TFC: The Fertile Crescent,Wield Interactive,Estrategia,6.47,2024,0,326,False,Estrategia,Desconocido
17710,Nuclear Dawn,GameConnect,"Acción, Estrategia",9.75,2011,71,1606,False,Acción,Desconocido
337980,Vagrant Hearts,Warfare Studios,"Aventura, Casual, Indie, Rol",9.99,2015,0,0,False,Aventura,Suecia
286750,Zoo Empire,Enlight Software Limited,"Casual, Simuladores, Estrategia",6.99,2015,59,137,False,Estrategia,Desconocido
462780,Darksiders Warmastered Edition,KAIKO,"Acción, Aventura, Rol",19.99,2016,0,13017,False,Acción,Desconocido
1196590,Resident Evil Village,"CAPCOM Co., Ltd.",Acción,39.99,2021,83,95966,False,Acción,Japón
1663440, , ,"Casual, Indie, Simuladores, Free to Play",0.0,2022,0,0,False,Simulación,Desconocido
1882580,FALL GIRLS,Squid Developer,"Acción, Aventura, Casual, Indie, Simuladores, Deportes",0.73,2022,0,163,False,Aventura,Desconocido
360150,How To Survive: Third Person Standalone,Eko Software,"Acción, Aventura, Rol",9.99,2015,0,1129,False,Acción,Desconocido
370280,Season of 12 Colors,橘子班,"Aventura, Casual, Indie",2.99,2016,0,1789,False,Aventura,China
1093910,Tales of the Black Forest,拾英工作室,"Aventura, Indie, Rol",3.99,2019,0,14327,False,Aventura,Desconocido
492600,Ridge,Yakovlev Vladislav,"Aventura, Indie",0.49,2016,0,0,False,Aventura,Rusia
310510,Deathtrap,NeocoreGames,"Acción, Aventura, Indie, Rol, Estrategia",19.99,2015,77,1829,False,Acción,España
529420,Crazy Sapper 3D,Aratog LLC,Indie,0.99,2016,0,132,False,Acción,Desconocido
363610,Botology,Black Lime Studio,"Acción, Indie",0.99,2015,0,345,False,Acción,Desconocido
313040,Pixel Hunter,Lemondo Entertainment,"Acción, Aventura",2.99,2014,0,105,False,Acción,Desconocido
367030,Lootfest,vikingfabian.com,"Casual, Indie, Acceso anticipado",0.0,2015,0,0,True,Aventura,Desconocido
618140,Barro,SC Jogos,"Casual, Indie, Carreras",4.9,2018,0,3121,False,Aventura,Brasil
1802330,INVITATION To FEAR,CHEST BOX,"Acción, Indie",3.99,2021,0,407,False,Acción,Desconocido
788320,Balls and Magnets,Mykhail Konokh,"Casual, Indie",1.99,2018,0,0,False,Acción,Ucrania
792650,Super Jigsaw Puzzle,Flat Cat Games,"Casual, Indie, Simuladores, Estrategia",0.74,2018,0,127,False,Estrategia,Desconocido
370550,Sparkle 2,10tons Ltd,"Acción, Aventura, Casual, Indie",7.79,2015,0,127,False,Aventura,Desconocido
935270,Great Hero's Beard,OneShark,"Aventura, Casual, Indie, Rol",0.0,2018,0,1075,False,Aventura,Desconocido
302790,Momodora III,rdein,"Acción, Indie",1.99,2014,0,1264,False,Acción,Desconocido
511470,Glass Masquerade,Onyx Lute,"Casual, Indie",4.99,2016,0,5474,False,Acción,Desconocido
302610,Boson X,Ian MacLarty,"Acción, Indie",0.99,2014,0,1321,False,Acción,Irlanda
804210,Star Advent,Maraby,"Acción, Aventura, Indie",0.49,2018,0,114,False,Acción,Desconocido
1732740,Sakura Hime,GirlGames,"Casual, Indie, Rol, Simuladores",2.79,2021,0,1326,False,Simulación,Desconocido
431280,tiny & Tall: Gleipnir,tT Studios,"Aventura, Indie",1.49,2018,0,197,False,Aventura,Desconocido
434260,My Name is Mayo,Green Lava Studios,"Casual, Simuladores",0.99,2016,0,2568,False,Simulación,Desconocido
775530,Puzzlement,Yunus Ayyildiz,"Casual, Indie, Simuladores",1.99,2018,0,206,False,Simulación,Turquía
390720,Anarcute,Anarteam,"Acción, Indie",1.49,2016,79,558,False,Acción,Desconocido
538060,Doodle God: 8-bit Mania - Collector's Item,JoyBits Ltd.,"Casual, Indie, Simuladores",19.99,2016,0,0,False,Simulación,Desconocido
350080,Wolfenstein: The Old Blood,MachineGames,Acción,19.99,2015,76,17206,False,Acción,Alemania
858820,Tribes of Midgard,Norsfell,"Acción, Aventura, Indie, Rol",19.99,2021,0,17345,False,Acción,Noruega
790800,Ascent Spirit,Ebim Studio,"Acción, Aventura, Simuladores",0.99,2018,0,0,False,Acción,Desconocido
401170,Birth of Shadows®,"Precision Games, LLC","Acción, Indie, Rol, Estrategia",2.49,2015,0,0,False,Acción,Estados Unidos
523760,Loot or Die,Chris Antoni,"Acción, Aventura, Indie, Multijugador masivo, Rol",1.99,2016,0,0,False,Acción,Desconocido
1212620,Pretty Neko,GirlGames,"Casual, Indie, Rol, Simuladores",0.69,2020,0,2695,False,Simulación,Desconocido
575630,Permute,Cleverweek,"Casual, Indie",1.99,2017,0,0,False,Acción,Desconocido
439930,Control Craft 2,Cristian Manolachi,"Acción, Casual, Indie, Simuladores, Estrategia",0.99,2016,0,266,False,Estrategia,Rumanía
252490,Rust,Facepunch Studios,"Acción, Aventura, Indie, Multijugador masivo, Rol",39.99,2018,69,1113935,False,Acción,Reino Unido
518060,Chess Ultra,Ripstone,"Acción, Aventura, Casual, Indie, Rol, Simuladores, Deportes, Estrategia",3.68,2017,0,1767,False,Aventura,Desconocido
251390,Call of Cthulhu: The Wasted Land,Red Wasp Design Ltd,"Acción, Aventura, Indie, Rol, Estrategia",0.0,2014,0,153,False,Acción,Reino Unido
603220,ROTii,DarkShot Studios,"Acción, Aventura, Casual, Indie",0.79,2017,0,0,False,Aventura,Desconocido
1042780,Pine,Twirlbound,"Acción, Aventura, Indie, Rol, Simuladores",20.99,2019,0,1497,False,Aventura,Desconocido
2071280,Ravenswatch,Passtech Games,"Acción, Aventura",12.49,2024,84,15225,False,Acción,Reino Unido
556870,Charlie's Adventure,EGAMER,"Acción, Aventura, Casual, Indie",4.99,2016,0,196,False,Aventura,Desconocido
593540,Elven Legend 2: The Bewitched Tree,Growing Grass Studio,"Casual, Indie, Estrategia",1.75,2017,0,0,False,Estrategia,Desconocido
205870,Auditorium,Cipher Prime Studios,"Casual, Indie",6.99,2012,0,133,False,Acción,Desconocido
46540,Trapped Dead,Crenetic,"Acción, Estrategia",0.69,2011,50,520,False,Acción,Austria
423550,Day D: Tower Rush,Creobit,"Acción, Aventura, Casual, Indie, Rol, Simuladores, Deportes, Estrategia",14.79,2016,0,201,False,Aventura,Desconocido
371420,Teddy Floppy Ear - The Race,Forever Entertainment S. A.,"Indie, Carreras, Simuladores, Deportes",0.0,2015,0,675,False,Simulación,Alemania
1144250,WAIFU HELL,Konnichiwa Games,"Acción, Indie",0.99,2020,0,737,False,Acción,Japón
449350,Backstreets of the Mind,SiBear Games,Casual,6.89,2016,0,0,False,Acción,Desconocido
353330,Love at First Sight,Creepy Cute,Indie,9.75,2015,0,1392,False,Acción,Desconocido
204360,Castle Crashers®,The Behemoth,"Acción, Aventura, Casual, Indie, Rol",11.99,2012,0,105422,False,Acción,Canadá
373480,1993 Space Machine,Exceed,"Acción, Indie",9.99,2016,0,107,False,Acción,Desconocido
